"STATISTIC","Statistic Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM03C1","Total Sunshine Hours","201710","2017M10","008","Dublin airport","Number","73.8"
"MTM03C1","Total Sunshine Hours","201710","2017M10","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201710","2017M10","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201710","2017M10","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201710","2017M10","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201710","2017M10","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201710","2017M10","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201710","2017M10","015","Shannon airport","Number","50.2"
"MTM03C1","Total Sunshine Hours","201711","2017M11","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","004","Casement","Number","68.4"
"MTM03C1","Total Sunshine Hours","201711","2017M11","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","007","Cork airport","Number","81.9"
"MTM03C1","Total Sunshine Hours","201711","2017M11","008","Dublin airport","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201711","2017M11","015","Shannon airport","Number","68.7"
"MTM03C1","Total Sunshine Hours","201712","2017M12","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","004","Casement","Number","41.2"
"MTM03C1","Total Sunshine Hours","201712","2017M12","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","007","Cork airport","Number","49.9"
"MTM03C1","Total Sunshine Hours","201712","2017M12","008","Dublin airport","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201712","2017M12","015","Shannon airport","Number","53.9"
"MTM03C1","Total Sunshine Hours","201801","2018M01","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","004","Casement","Number","56.4"
"MTM03C1","Total Sunshine Hours","201801","2018M01","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","007","Cork airport","Number","72.2"
"MTM03C1","Total Sunshine Hours","201801","2018M01","008","Dublin airport","Number","73.2"
"MTM03C1","Total Sunshine Hours","201801","2018M01","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201801","2018M01","015","Shannon airport","Number","54.3"
"MTM03C1","Total Sunshine Hours","201802","2018M02","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","004","Casement","Number","104.4"
"MTM03C1","Total Sunshine Hours","201802","2018M02","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","007","Cork airport","Number","107.5"
"MTM03C1","Total Sunshine Hours","201802","2018M02","008","Dublin airport","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201802","2018M02","015","Shannon airport","Number","102.5"
"MTM03C1","Total Sunshine Hours","201803","2018M03","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","004","Casement","Number","81.8"
"MTM03C1","Total Sunshine Hours","201803","2018M03","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","007","Cork airport","Number","91.8"
"MTM03C1","Total Sunshine Hours","201803","2018M03","008","Dublin airport","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201803","2018M03","015","Shannon airport","Number","108.2"
"MTM03C1","Total Sunshine Hours","201804","2018M04","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","004","Casement","Number","165.3"
"MTM03C1","Total Sunshine Hours","201804","2018M04","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","007","Cork airport","Number","105"
"MTM03C1","Total Sunshine Hours","201804","2018M04","008","Dublin airport","Number","144"
"MTM03C1","Total Sunshine Hours","201804","2018M04","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201804","2018M04","015","Shannon airport","Number","147.3"
"MTM03C1","Total Sunshine Hours","201805","2018M05","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","004","Casement","Number","220.1"
"MTM03C1","Total Sunshine Hours","201805","2018M05","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","007","Cork airport","Number","201.2"
"MTM03C1","Total Sunshine Hours","201805","2018M05","008","Dublin airport","Number","206.5"
"MTM03C1","Total Sunshine Hours","201805","2018M05","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201805","2018M05","015","Shannon airport","Number","213"
"MTM03C1","Total Sunshine Hours","201806","2018M06","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","004","Casement","Number","256.5"
"MTM03C1","Total Sunshine Hours","201806","2018M06","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","007","Cork airport","Number","256.8"
"MTM03C1","Total Sunshine Hours","201806","2018M06","008","Dublin airport","Number","261.3"
"MTM03C1","Total Sunshine Hours","201806","2018M06","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201806","2018M06","015","Shannon airport","Number","219.3"
"MTM03C1","Total Sunshine Hours","201807","2018M07","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","004","Casement","Number","212.7"
"MTM03C1","Total Sunshine Hours","201807","2018M07","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","007","Cork airport","Number","214.2"
"MTM03C1","Total Sunshine Hours","201807","2018M07","008","Dublin airport","Number","181.4"
"MTM03C1","Total Sunshine Hours","201807","2018M07","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201807","2018M07","015","Shannon airport","Number","192.8"
"MTM03C1","Total Sunshine Hours","201808","2018M08","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","004","Casement","Number","135.8"
"MTM03C1","Total Sunshine Hours","201808","2018M08","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","007","Cork airport","Number","141.1"
"MTM03C1","Total Sunshine Hours","201808","2018M08","008","Dublin airport","Number","118.4"
"MTM03C1","Total Sunshine Hours","201808","2018M08","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201808","2018M08","015","Shannon airport","Number","106.3"
"MTM03C1","Total Sunshine Hours","201809","2018M09","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","004","Casement","Number","137.4"
"MTM03C1","Total Sunshine Hours","201809","2018M09","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","007","Cork airport","Number","135"
"MTM03C1","Total Sunshine Hours","201809","2018M09","008","Dublin airport","Number","131.1"
"MTM03C1","Total Sunshine Hours","201809","2018M09","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","012","Mullingar","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","013","Roches Point","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","014","Rosslare","Number",""
"MTM03C1","Total Sunshine Hours","201809","2018M09","015","Shannon airport","Number","97.2"
"MTM03C1","Total Sunshine Hours","201810","2018M10","001","Belmullet","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","002","Birr","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","003","Valentia Observatory","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","004","Casement","Number","129.3"
"MTM03C1","Total Sunshine Hours","201810","2018M10","005","Claremorris","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","006","Clones","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","007","Cork airport","Number","131.1"
"MTM03C1","Total Sunshine Hours","201810","2018M10","008","Dublin airport","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","009","Galway","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","010","Kilkenny","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","011","Malin head","Number",""
"MTM03C1","Total Sunshine Hours","201810","2018M10","012","Mullingar","Number",""
